"V1","V2","V3","V4","V5","V6","V7","V8","V9"
-10.060486867446,-6.99288776156958,-12.7538745443868,-5.56509358786745,-10.8101889438857,-5.94308210064471,-4.99919571719365,62.6062429381767,58.2126440521097
-4.23207133104838,-16.6520482587893,-14.8884699476589,-8.62150918180728,-11.0062287555407,-7.15731768496009,-9.36086967104068,29.9317962769826,31.4556194489182
-7.06335678966623,-15.4302679087864,-4.64639820214314,-11.8398429997414,-7.57865709060943,-6.85086587649723,-8.16027084353194,30.6152648670366,34.3131866271899
-7.59372696529375,-3.27531148992153,-5.17413528161822,-6.48505466769869,-14.6162999646221,-4.81144495280133,-12.6265752905346,45.0714620189974,59.6594694841246
-16.7690059744143,-3.16810200804612,-5.18957371613663,-8.88259632666037,-10.2569920336902,-15.9550816353634,-5.06818380641891,70.8100465861789,42.2998627382854
-13.5102357502696,-16.4770048204875,-5.62269164268626,-7.37437590702577,-13.3189781793645,-16.9369702392742,-15.7956877423688,28.5576563820534,35.1140060540638
-7.87819011811074,-10.2217621817621,-10.9777350483886,-13.8651492874157,-6.93672754690191,-8.01417101937439,-9.8246412484874,62.2008783025027,2.68808222249499
-13.1600344307935,-14.1057912595868,-11.5189459207305,-9.12868856065581,-4.96414766619075,-10.0585465994813,-14.1949628433893,73.9672122520802,19.2228522413992
-9.47473378928006,-6.34902161261206,-4.96722239451623,-12.1128930393527,-6.11222948658839,-11.8570236400957,-15.1805634922399,9.49188349378528,62.4283942070848
-14.305702638804,-12.8896858584215,-16.30996413559,-12.8713046651068,-4.25572323431494,-16.2256508450541,-10.7481340439906,30.5304232301773,70.7027488093183
-14.389508209913,-10.8583841088181,-4.32859053009516,-3.37291108350549,-8.9895072538699,-13.9515578188822,-9.72156185110705,21.5587946382584,11.5334476798133
-6.28847205535835,-3.11041672785627,-8.67055474813515,-3.67424935209612,-11.1581552305976,-13.7998270993885,-6.78015439961012,12.1032110041764,73.475275852019
-5.04638451260328,-8.09557533613546,-3.33878769249422,-14.1421302969567,-14.8390175283337,-13.9726506212209,-5.0808758875113,47.5706186469993,16.1469133062637
-13.5604157227669,-9.21487986609992,-5.43670251984382,-5.32090366286365,-9.98935920838267,-5.41420295468625,-6.29818006818043,31.7304513609095,50.5356853034464
-11.1394758976852,-15.3609944313029,-11.3538709493061,-13.3234472855222,-14.7930069352961,-11.5227134747859,-10.407633202564,35.4923429068993,31.1624354798289
-13.5245161129232,-6.85365603922634,-3.65884161229152,-4.19601400637906,-11.5747641619002,-14.4096192643368,-5.28325372939091,26.3426680646895,30.8843447882042
-10.5270189884258,-16.2420858272919,-13.1292061853167,-12.3167834757268,-6.12476804490434,-13.2196345303594,-7.92001353268977,13.3649353338056,12.0118172014598
-11.9590262133963,-9.61187194890296,-13.7816105339401,-8.50091051094793,-13.8012904964034,-9.05781765344273,-3.98213208296569,11.0251919392613,13.7146854044055
-14.1465466795834,-15.3814029561291,-8.24673506768327,-4.96762144703232,-11.4503237441848,-14.3061527832765,-16.0085655149519,15.1687983993615,35.6773480495729
-3.28883483110834,-12.7526376275071,-14.0492806023899,-6.77966406710958,-4.57126303839078,-12.2067599436743,-10.2020723074027,48.1892474486958,72.335761589685
-14.3223578883796,-14.0635173765835,-12.7095608338984,-9.38862529785652,-3.48336499628052,-16.4701576636573,-11.0947597444383,31.1131102982385,34.7639155387238
-16.1605411209725,-10.4868712578029,-11.0646453574933,-3.92835086514289,-16.5661297490993,-13.1001474985136,-15.2526698966762,42.1059469031403,64.6718501366791
-9.35105977662001,-9.48543912944011,-13.6416805849778,-13.1096864916505,-12.8077763293283,-7.66687065552361,-9.01567330590589,10.5645994920284,37.7378960072645
-13.408597495853,-14.7625332474769,-6.48398053581174,-3.66982550860569,-4.99916748497961,-16.8219151491085,-5.7578196792691,1.80435673822649,43.4291193716694
-8.05023372744164,-11.2457304489491,-5.25778907223232,-11.381891582849,-7.60561179017043,-11.1651725916099,-13.0757123879907,8.6162302703422,40.6719665272802
-9.14845470872056,-7.78862862838293,-16.9589584786654,-3.35826437197858,-6.28202883581677,-11.7418655609214,-7.09431608774513,47.298150031257,38.9699220754614
-10.6180517032361,-16.0334126269878,-9.13947888785508,-16.9557655522022,-5.55737307291571,-13.4973994799703,-10.9399095882876,34.945269521547,12.2340182409505
-10.3502039306834,-13.5454020671421,-12.3362071781754,-13.7120691154604,-10.6005152404718,-16.6319963751398,-6.06759240518743,59.3235605797672,46.1458022695617
-4.57022575108148,-6.75218016517814,-8.15664718022198,-12.4555558454879,-14.3120311582298,-9.39650879025925,-3.86370562340645,47.7674956331088,11.097379859502
-16.491568943521,-16.1163096428174,-3.22805927498732,-8.91180414909543,-12.7835605485858,-15.7712407631455,-13.2351379807079,47.4282878015656,56.2450938815076
-6.63592453135829,-11.8354402428498,-5.41256906511635,-10.4434224039521,-6.89540448561404,-9.44772065019049,-12.1746131973835,25.24953033817,43.6852007725218
-12.6486680459729,-9.77112504257774,-10.7928911743923,-10.5000709027173,-7.53750813113013,-7.97303164125187,-3.95295096430788,54.9550024043536,16.3590938848676
-15.564993719487,-8.59605701120524,-7.61538451727433,-3.54304729023436,-11.1448600644292,-13.5191519113709,-14.93331490704,2.34749420019798,37.3731469658262
-8.63082482820237,-15.7508996524313,-3.57932519730739,-8.65189979934367,-5.38755549758254,-5.90976001208462,-12.8064898449555,15.5028409175982,68.2456607888394
-14.4378736259728,-6.78782814058708,-16.8385875448575,-14.9089540328402,-14.1690127411364,-10.8647841303837,-12.7884628462507,58.8799435278343,58.3356123964302
-3.66504917080281,-7.74372509661736,-9.49697123852558,-9.99149788029399,-7.22580402360857,-9.35343008003757,-6.35686039000098,18.1146589557,32.2418278619531
-3.10770629830286,-5.02096769138705,-5.87621623544488,-15.1809469031296,-16.8555640755519,-6.93519882821571,-10.4816817731839,17.2211902938376,41.7409991825873
-6.26830532224337,-12.7059476189087,-5.02578456049599,-9.51830556635512,-5.77074990082532,-12.6009754862986,-12.1079270860031,5.95078549220343,22.8941049962305
-13.1179954140252,-9.62320448734565,-16.0121505637742,-9.64306065669889,-6.22422674646601,-6.56139773262246,-9.50695987018524,27.8049131761654,68.1159909311682
-9.90466969117615,-9.1865832866584,-10.2436999165853,-16.6130863127257,-15.6948624774055,-11.8435804037279,-14.094527284875,8.40353096995968,39.1850455362524
-8.90301158479462,-16.4605325701158,-16.6764302645577,-9.28306741992012,-11.9825097966017,-4.60654867000319,-8.58107649093494,58.5439830777235,69.1720154613024
-16.7802579589915,-7.96180408124113,-9.30773219349515,-10.1189754447844,-5.79660273054941,-15.2951033533313,-5.41801902648108,40.2090846314561,63.0823108022218
-9.25657246871898,-15.0356261091637,-9.02002024868829,-9.89873563480982,-13.0141466347463,-9.68146969972737,-15.3606129109492,58.1990129986836,64.3931507997215
-3.37192158469139,-15.1585591911701,-6.31550535369851,-13.9334388776179,-13.5184256853601,-3.57546559135476,-10.0124612158695,19.3592400760856,16.252326585789
-5.81319681212725,-5.61888706459757,-15.2177704236512,-13.9781036275942,-16.8950139757767,-13.4026136672203,-15.321758570598,12.9628617013455,26.3183504942106
-4.3338944060714,-3.9855805396745,-12.8932791022379,-9.97657181589771,-8.91341252088128,-11.0090185452085,-7.00536066263868,60.2833940968907,49.4854653406888
-9.96339138757205,-13.5787510984819,-9.052895587862,-7.16717996321619,-16.6784481516918,-11.8767581720278,-9.21041846249765,20.9418380627932,47.7240706600598
-6.90530121804774,-12.2334199378686,-15.663450407404,-14.263728663946,-6.86001648550574,-4.24324570294283,-7.41494774557371,28.2105131492077,12.6580543700256
-7.73530392933497,-5.78138043229747,-8.36427486468432,-14.6795782518666,-7.33699146193918,-11.0870272909258,-3.59861080803722,23.8505438041175,17.058039678284
-4.95853511465155,-11.950582884043,-12.3223548650197,-14.1768640288576,-14.2879771856051,-6.67119591495628,-3.7595349068814,3.20365235501085,47.4824401580729
-7.14264427494304,-14.7957782231369,-7.85267528985068,-13.190149413941,-3.65057663207268,-7.101855107137,-16.7720993157397,57.3231623477361,13.8625016513164
-6.75094078490557,-8.41684776702384,-9.00375017716456,-14.5735400476367,-11.2265328079006,-12.3680967410542,-9.42129609980155,16.2586464127817,40.637021693954
-13.7229397387439,-5.60027873997157,-10.0487824617703,-11.06049093903,-16.5154159031147,-3.46272239100188,-11.5756500375643,37.9143073866551,48.747544043907
-7.64564628348174,-12.0940294872583,-11.6983777452172,-8.03441385823581,-10.2262304943632,-6.40529794840794,-15.542969097401,31.3697197730304,23.7036665846652
-6.02058284984715,-3.34032083860086,-16.2827518082773,-11.5853215916576,-12.7607606734196,-9.38198580010608,-10.1698686131602,62.9442645549774,73.7199083227257
-4.25665165584022,-16.8153813495911,-15.0486589676952,-4.0879232864636,-10.1658229068578,-13.7606224374925,-14.7546516112993,35.8607907844358,19.7233763236902
-8.75761610744102,-15.0451989754364,-3.43469849467464,-9.25485821325332,-5.2360076376046,-16.0604125570925,-11.419551254082,50.968297613191,21.4322111600311
-13.1937478782195,-14.5960254223482,-12.7216896470296,-9.62630705050705,-14.4106636901423,-13.6842779112901,-14.9593699299772,57.6565740884515,22.5522720157576
-7.70617583442666,-8.93266590038314,-14.3557268604771,-6.59255931215594,-10.9420942962752,-16.8368840603144,-12.4122002851823,21.8402372262091,18.4900649756484
-13.4584078712859,-14.6856969787367,-13.8673274332355,-5.39255995005835,-9.11557507559843,-9.94670113942493,-7.57453168404382,50.6501590780739,28.264581098326
-3.92088574818708,-8.32005060954438,-14.4053143755831,-9.78732796600135,-7.24038408211758,-12.544197199136,-11.6435508686178,30.8926043735817,36.7155289190705
-14.0973197316034,-10.6224898710554,-11.6440636241781,-6.35035994009674,-16.2901500227917,-13.0541304404712,-16.2047851573145,61.0250903800596,74.9069050631253
-14.2621701607942,-7.52797375384299,-4.83038929621223,-11.9191010959977,-8.32265076397406,-11.2522359912447,-9.57265181607753,38.5322812321305,59.5225921027944
-10.9361799105899,-8.05567612638557,-15.1122844112674,-15.5883357484522,-5.39831733917072,-12.0255740626315,-12.4900135755092,64.4927384738694,34.5819188055641
-14.9425312453103,-13.9810562085751,-11.0547417932227,-4.34678855874715,-15.6815306633944,-13.5455091216611,-16.7240255660685,8.52103222745354,23.9511366161343
-7.0057527342746,-14.6286418107292,-4.53810031667212,-4.2875347153102,-14.9667692399682,-14.6423193485816,-6.48548715306586,37.0003905840567,21.8285525921092
-5.72190194488084,-8.11894657317922,-6.88058113222569,-3.88561846776446,-10.0166680175392,-16.2779089358691,-12.4430968409474,63.5097844335367,62.0985395424999
-8.09901068459498,-9.59545160272531,-15.420629329198,-16.8453633414428,-10.6434721263619,-11.4874402041202,-7.55280307171075,54.5376031829102,3.10274755811552
-15.8991863697665,-5.20151298764628,-11.1428333050902,-12.0822413060041,-9.28460402709106,-5.07274675096246,-8.23609710634965,36.474520181492,23.5070955756528
-6.70071094855294,-6.98347371619288,-10.51996538103,-13.8422499803761,-11.0663606497198,-15.1015201772908,-14.0604437127453,25.440427371097,71.7042157608143
-12.7049146398152,-10.6445612409967,-8.18888477095216,-10.4635125731896,-3.72913628823683,-9.21170037940005,-5.48359145062091,42.2303282812878,33.8653271351068
-10.5542105679032,-11.9856545113004,-5.34053928081552,-12.7970360510824,-11.7990574626536,-16.5748595168525,-12.9630116787469,21.2365835977136,34.9804492768657
-14.958369879066,-11.9953287722906,-13.7444797812519,-8.77821139925346,-13.9987453993303,-7.19503510373179,-6.76863257629052,49.7740802519547,27.3366545931087
-10.0260098889992,-6.69853728216421,-10.1663964279136,-14.6759116172912,-4.58691310757259,-3.75603826890839,-6.73043681344483,12.9859778574784,29.3161052396928
-16.864694527308,-4.16401346716192,-13.4741764176232,-3.00711477821972,-11.896985918419,-12.0157968112766,-3.63812900192617,24.3255145987845,42.0767132493958
-7.72524798715115,-3.02452183221933,-5.43271563239303,-11.194284755691,-15.4052605335666,-8.38711468532635,-9.86262341544544,38.3426356938668,39.4070318537182
-9.843410046048,-12.7696064656987,-12.397458446533,-4.04982446258562,-11.7586109970845,-8.10294452569075,-6.25197527069692,25.7633092570177,73.0589850402321
-8.83524865429895,-5.12450895995414,-5.01130303238379,-7.25967747485964,-4.18662409541616,-14.0552941857083,-3.48981961237825,17.2501652527659,16.062619879609
-14.8986862323107,-3.77755550324125,-3.81200518124551,-5.16682158724032,-9.31530642077886,-9.63319329001196,-6.9043521440248,52.3033440844039,51.8416476638988
-8.21875614397181,-11.1708023299212,-15.1585371931563,-15.1738783110334,-7.7677661041622,-5.92387703933101,-11.5645545119168,19.8630073303473,29.6019924358232
-4.10344704479631,-13.7034311565533,-13.3824365314068,-7.55582220838685,-15.4253814765182,-14.3634043413503,-15.0575555725284,54.6294254677836,32.850145433913
-5.07427645474765,-15.4672306371271,-3.71830122960172,-16.5716619112212,-4.78044337035203,-16.755848076426,-8.52501865455508,1.59163353927434,41.6304648420308
-9.2603969338173,-6.74690092089493,-11.6534680632683,-8.46039443681296,-6.48202126733586,-14.7476148392125,-16.6907914011343,47.0222106774396,26.7174969120068
-12.4415324890693,-4.39693252884084,-12.2101096466496,-4.89357662355481,-12.2392775832666,-5.4532630950301,-9.66444127003476,8.3352348216169,10.07124561987
-16.9996266823821,-12.9366786729558,-8.31712008235278,-12.1970157372421,-13.9760356929963,-8.95337775310967,-16.0647819419675,53.4827049087093,69.0319776403019
-9.3893386230967,-3.0595359151368,-6.8245960100037,-14.9740593797029,-9.13523370777629,-15.3629237219682,-6.15748727679066,67.7418255140714,64.5162554691138
-15.5962747042249,-4.18193679023348,-6.20566429008124,-8.63740034163557,-4.34604912295286,-8.14579618373839,-5.27918627195572,55.6639711171563,35.6021688507521
-11.1636753859511,-11.6651304484047,-7.44367903215857,-14.0100936297313,-5.41026345858723,-14.6544748378061,-3.71310958531545,39.8587837291067,60.4786380327539
-5.20379903143691,-15.211001130254,-11.9164619247378,-11.7644263525903,-15.4965783591266,-10.3359081543656,-14.6964587080274,12.7903623658698,24.2304332955857
-11.7638463307391,-8.52782042214693,-9.64862797291577,-14.0221520094639,-3.92669612117717,-13.166943325913,-9.64862642270792,36.1909104247286,20.382889360527
-14.4136216817261,-15.8684324316434,-11.2097053100294,-11.4010477208798,-4.74977510088263,-9.77281751851924,-9.88554149817955,1.06238844820764,0.125957673916128
-14.1838212951375,-16.7301390242209,-13.7610268143713,-11.2870861281124,-9.95367620347813,-11.4637677543135,-14.9240390882068,55.8748120906006,20.099141334719
-3.87836896469677,-9.34523482855409,-11.1283762975992,-16.4924229853549,-7.1822245221776,-6.96422287316481,-4.76829803463724,20.2241160842415,67.6941579297243
-13.8035636138744,-4.06638916016603,-6.21858156816894,-14.7908064713343,-6.75467478704872,-14.5924896538947,-8.26464525557775,40.8040627917449,17.8097768776061
-16.251721136915,-7.19868536606757,-14.2362646455723,-6.12308440653747,-12.6796455026073,-9.74691757152928,-5.01153884624829,68.752059200895,24.0153949555359
-13.5475410723244,-16.4235675058402,-3.41690751052648,-5.10948691446148,-3.38212289631227,-7.47554825413739,-3.05759317902988,25.8759013955772,7.88967114470433
-10.0435128902667,-13.0380046696272,-15.5003064722805,-10.1956847930271,-4.83913793389592,-5.65874269588478,-10.435679604237,42.4275451041001,40.9291505604924
-16.7564935365226,-5.39319788227975,-11.7765547390785,-9.74510606265906,-12.0439914968535,-8.02897804621002,-11.0264634476244,56.7753148497257,11.1758388569229
-15.3487728276164,-7.28573994679563,-11.9255596786467,-14.8944581587194,-4.75572554544779,-3.66319118855428,-10.9902072375743,16.9897633155633,68.0114036358486
-3.00322963283257,-13.896539247686,-6.57420802600263,-8.36888256060938,-10.5424138590652,-3.47776985711884,-15.671659640512,14.9299549532065,46.8887359709479
-5.89017488200823,-6.21900172007782,-9.8938155378853,-15.1961451456682,-15.9968032500888,-14.2103473370681,-13.9628682526364,16.682919280557,49.9339315954945
-6.95409532672679,-8.84485814639879,-13.3922644658205,-5.18122185056517,-7.15334117652988,-12.9387094745217,-3.43867161041778,72.8919639025116,0.749497753812466
-10.3144785292055,-12.94161804068,-8.00811140921759,-5.30305358165782,-15.4418841419797,-8.35946064656321,-11.766402562411,44.4286694221781,5.14973729567137
-10.9451954162717,-6.02535721388925,-9.81462512669433,-8.44695885659009,-8.75030440021446,-12.0010296293343,-9.49311359547917,13.8229410237051,30.343950702413
-9.04492496896256,-10.1767993348045,-6.09463875566889,-3.45093963723863,-16.9604556804453,-3.18948689575307,-4.21671861899691,11.9942778632278,1.91694647341501
-10.1510913701062,-11.8779804909327,-8.82863276542863,-8.66898270898266,-4.86449388851924,-12.9212487849467,-14.4672983751083,6.92766118709114,24.6897133501188
-8.08552036402375,-11.8205085184141,-3.54273966767173,-8.93863658207795,-8.29012352050422,-3.0477882022094,-7.79071529504517,32.3257019574114,20.1624981654051
-16.5064978026189,-5.45141015505931,-15.7784434225867,-11.4305709390072,-6.51887402429478,-4.69005371369282,-4.09625853245472,11.7050862704578,59.8592807068373
-6.23687683343515,-10.1672956966469,-3.6575464438661,-10.0518558455966,-6.87232758001191,-12.1119564235928,-10.6698474291773,61.9526302844169,37.9831000110484
-12.9057106405022,-6.72930298890406,-10.4455780145614,-10.8796806760002,-12.9656699521206,-9.5345828178376,-8.17966188563872,33.4355968094605,57.3734327894635
-10.2877662454313,-3.8450035449951,-16.4900766273122,-11.2087049803906,-6.19140145165287,-7.71078812322114,-16.0550902745747,63.7544554049964,52.4011361533427
-14.4882305830945,-5.70736322213476,-3.40335058794729,-14.7786095974948,-8.03520792053267,-12.240332067857,-10.2131503406847,58.0941656371288,60.6195084076782
-15.9527530035255,-5.27670487607224,-6.25100244916836,-4.17953277762327,-5.21879720336758,-11.7525974354623,-8.40748066143924,15.2621198017267,30.4702630777785
-9.89464796967618,-16.2993845789037,-7.24522791037615,-6.9812910511517,-7.77549216629192,-7.94369260861166,-12.2525210773135,7.31787434295402,4.04906513771857
-3.83519476653775,-14.943564069164,-5.88911554436153,-4.01503725081869,-14.051768800477,-14.7605569936219,-8.68722964558098,14.5382847825007,36.6391313476022
-4.99115486827679,-5.64718949528178,-6.05993323704367,-5.82179080033722,-5.60638999472559,-3.15640935880924,-6.28659126678621,38.16962414062,32.6914680878981
-5.69637861567456,-15.5622716980637,-13.5133581401506,-4.3735935550509,-4.4168517539897,-10.4708824420581,-12.5857289962731,60.4118118203769,51.3982233479968
-8.81110503330687,-3.1151877981117,-8.52559343132749,-9.52838221404469,-11.8870926794079,-14.1433304084036,-12.0602731227125,51.5365453764796,52.7686404131935
-4.60534257685021,-5.99406762016471,-12.824331075809,-3.6274217137075,-10.4508331173509,-7.78235646428214,-4.16888105819421,11.3294280793634,51.460380474542
-15.3901870553363,-9.79111696721287,-12.7830547942719,-9.04355503322696,-7.30650047024572,-6.44744495886285,-8.34697657629708,60.81469076582,70.5914023763209
-11.5893148695948,-3.85660414753062,-10.4301216091379,-14.1624694953477,-4.02657534694951,-10.9986980562932,-3.95041876927065,27.0334976505779,53.6385357005463
-5.41305655692844,-15.81259971894,-11.2869306684318,-13.7071036914485,-14.7327784835161,-9.23052877133014,-11.1584618690098,52.8975279938313,9.64504345366149
-4.83979306229996,-16.8485990124806,-12.7409212615616,-4.99043615897046,-5.70346490628179,-13.980803562182,-12.7578353051809,56.3400972724718,9.51580424680724
-14.2121283215792,-14.9616629346795,-4.25496455753688,-16.5439599387073,-13.9434507098305,-6.24769147752877,-12.7671405198895,22.0055946952023,60.1997589410807
-3.02384832497407,-8.38407342328271,-5.77981660901057,-13.7955663552103,-12.6237747581857,-16.2466328125875,-13.5101064853393,59.8087384223531,52.1624787026667
-12.8239596951017,-11.7105120546045,-14.4485745487357,-16.6006260565887,-13.4976291835462,-15.6181039966899,-14.3240879983841,65.3160867629747,0.0344843660015613
-9.94708373408718,-5.4430153066637,-10.8273332010433,-11.1810553185921,-10.9113817806537,-13.4759986033952,-10.5058834424871,74.6216643460386,48.0513109186082
-4.5206508603883,-11.1262570858719,-13.2601124389782,-16.2352130292193,-12.4048918853384,-15.1230449326439,-8.48461467757542,50.8486886911502,28.3020482589898
-12.2466367637399,-10.9773508331529,-9.51695227662241,-12.612496323701,-7.55744117223611,-15.9454260985493,-4.27254489422962,25.5273456403578,22.6043757179228
-7.83344716850994,-6.65123352496233,-11.8076153933723,-10.3844523188351,-5.8063764469279,-12.0302435371513,-14.4041259062402,67.1195939262863,55.0117743240553
-15.1591616241052,-15.4462735740165,-4.02002382195089,-12.5195642583352,-13.4744999217601,-12.8051838997696,-4.60974730599346,11.5175782945182,14.1180826668162
-8.28867206848459,-6.58108300860366,-13.0676125569833,-11.1329265913628,-7.71849710212415,-4.14247098434577,-16.4057852154258,49.8862111464143,62.2888838280283
-9.64834608842619,-6.52216410932364,-15.6338408863707,-15.4156809095494,-7.96974139396846,-8.80060717518954,-6.73840189892193,7.47435800463427,26.121859621082
-14.4448302808343,-11.1121327079013,-3.31605313651543,-3.07780331013491,-6.58692365178978,-5.60984244368458,-5.73509088747483,24.773718456208,35.2855089305725
-4.29826777710253,-11.5179318085196,-16.046304297606,-11.7040409908914,-10.2392975555235,-8.4550132051073,-11.2376867584246,52.5481576454826,9.92614862038172
-15.8739768523239,-13.8548677173299,-14.9423968692818,-12.5946445515561,-13.2347509058975,-10.7484609921016,-11.6105996031566,25.6506087306188,9.03421375061735
-7.36368294299906,-8.63201846635202,-8.48219311794545,-15.4240202340796,-7.16808851698972,-6.26358319459716,-12.5310670362716,31.0336394011101,68.5788916796213
-10.5949998266529,-5.08057920811977,-15.016831347527,-15.2300421134736,-13.4415633712355,-12.8614292658563,-8.81011335073039,31.708968996437,7.58904501919169
-11.9699825288616,-15.3977027661055,-3.85988717791717,-10.5838054884323,-15.2952535490599,-3.74587214313122,-14.9954927043919,71.1602244277834,12.4890680199838
-12.9375264302869,-12.7018608798161,-15.7668644490358,-8.12645460089529,-16.9845028655706,-5.18309293423407,-15.2820593440523,73.3669840905292,63.3395729437354
-11.8083065233715,-9.19912331029167,-7.01155625070678,-9.87971392990649,-3.11341682493174,-9.3131334151593,-7.50758472544793,4.24322633570409,51.0825334438181
-11.4248392707179,-9.02162928721495,-14.827010710143,-15.9601594977095,-5.28911675488809,-9.54164807368722,-9.44924278592225,34.7175144563313,64.6447538882901
-16.8554289854756,-15.2252591152187,-10.9360950341108,-16.1987780999918,-7.2556472760532,-5.04388300353754,-7.72204952491866,43.7467515880067,23.3353859511204
-6.08577483493369,-5.30413626347017,-8.92263670396386,-12.5281556623797,-11.3313889592565,-13.8150509828241,-10.5377808142244,60.5464243590483,0.842727000295417
-8.45492196854437,-4.73545058446797,-5.52150207403535,-11.5815958723393,-12.5170479278732,-10.6213953274433,-15.5584255815675,28.3560559854435,21.6346701808507
-3.12305107724527,-16.3122373771942,-16.3161511504492,-16.1237259183005,-8.94171100338548,-10.494903537706,-6.60249782520067,73.1417145996646,69.3765562101442
-15.0678412138289,-7.15171946602268,-16.6397282446832,-15.0601916905004,-10.2752716960609,-4.18294745489443,-3.24599628325272,20.797554543335,61.3950449123746
-15.1673407519511,-15.0175216032187,-3.36567109923251,-11.9363814151683,-4.17320930725196,-7.79226149758929,-6.66622544797231,5.30187920100871,7.74224721319042
-4.98683261482092,-15.4166185623147,-7.76455020591989,-16.6584070426808,-12.6526489789747,-4.62475252012117,-11.2194745104853,43.6926898483245,4.06028360291384
-13.5783574283565,-3.44363193368073,-9.60738630572148,-15.0980504907062,-11.9175196796749,-14.2590038044667,-3.3894362990479,74.8354932753195,54.9030793443206
-7.96544895623485,-9.11400471482566,-8.07741474373592,-7.9047610916933,-6.03568567177933,-9.55749703518301,-9.00190046389727,35.8446135981765,16.8604750867293
-11.9960451256838,-11.2466914030551,-5.11456123717968,-15.9230835188949,-7.92061849129293,-10.5766559366076,-15.2932413682486,60.9669356782513,22.6941611978633
-14.619443897929,-3.61643990739901,-15.9915616428121,-5.48398410827946,-9.29870884539699,-15.5526790551916,-12.5399495929969,74.8764082763577,57.6227045766776
-5.92395548505429,-13.7993671296933,-3.73022028511064,-9.79951263219444,-4.15678752280213,-4.90409371080389,-15.27475744355,69.6235845361312,4.76912610655418
-8.26433959605498,-8.57934153936757,-9.08690426442819,-8.34952331766346,-8.67102577278716,-8.74238791166619,-5.25364957470121,59.8686749220884,56.8361773596669
-4.4453429100127,-12.4972138279555,-15.2045725381086,-6.94619909976516,-3.20511445571342,-8.32078962234315,-8.76631278911233,44.9638100618322,32.7115627563035
-16.3764407553957,-6.50169742315542,-7.26497438888764,-7.46060040373355,-8.00660660851887,-7.41818691639695,-14.5334146964075,28.0720370938419,10.2708783823997
-10.4959216018943,-10.9847100648251,-3.84690390143963,-6.78144825820578,-12.4148474642914,-12.5123239241182,-12.8945851247031,44.1124972448917,44.2821908422688
-12.6352225538245,-11.6752480649403,-13.814328918587,-3.83155419661105,-13.6774224649919,-5.34357178438595,-15.8961609574342,66.813817416667,37.8431411267607
-3.39043881401047,-4.31644639447471,-7.20782697596075,-12.0173631379716,-14.3478212084579,-9.32974877489451,-11.9948218490444,72.7841342059546,35.9900539616297
-5.42691860486194,-4.68625635687541,-11.7392201220011,-16.3799026559489,-12.1531042467132,-14.0129974320135,-8.01036454668175,40.3602506221156,1.36914454220678
-11.744969420007,-4.52770653901435,-8.39257645503292,-10.3361258098572,-13.6501300250273,-8.67441963315802,-12.9724593899664,54.1271394083742,54.203209330322
-7.37136104120035,-14.5787156138062,-14.8457192580607,-6.84067989710532,-7.45087261172058,-4.57589270475972,-7.87283735670568,59.2498255689978,57.9113344998972
-11.2728276821319,-11.3054609742058,-6.82144624123396,-6.3806159210233,-13.4208172199689,-11.4804362274478,-5.60735537793394,73.8493072217563,46.973972621304
-11.2364672476477,-7.28393887772178,-5.69536966323154,-9.41545452070097,-13.199414353733,-6.58803316607932,-5.71086027019843,34.1649609019747,54.1352739376074
-15.287948246046,-11.8607304370524,-16.5516509629902,-10.0929671368813,-11.0925753331487,-13.0696436891765,-15.1548039958547,52.219720372092,50.2185114212392
-15.0492507399027,-10.740777229317,-5.08878307204833,-3.11568788321689,-3.49689732982218,-5.14990589978686,-7.69094010239281,29.3298579110065,55.3377643963904
-5.10329443609575,-15.9680573596163,-4.10268744473811,-3.69041714689229,-3.90196180128213,-6.17544946877379,-15.9833265193249,38.8706475731393,19.1265576597769
-13.341519468484,-6.11867556097172,-14.7609550228296,-6.10504627140798,-9.47747313973214,-11.8637854509135,-7.12824008722697,28.1726396180224,39.709613200149
-15.6338974503479,-16.084050007314,-16.8029412126602,-15.6443050243105,-16.8864626229112,-13.6317964321794,-5.31151170348469,1.9378813537478,17.6770471268857
-4.84948844036646,-5.18016230642749,-5.74951289147232,-16.7874402613747,-9.83746380582079,-14.7029397193231,-12.8826082476783,25.1569917379122,47.3353532945621
-15.138991125871,-15.4978019574718,-3.35976795593277,-16.9817356825382,-8.92612774350448,-3.12741326212464,-4.20116991175059,30.1871472094499,43.9406549402978
-9.8114848885322,-16.8398415167518,-5.55414066889323,-4.70545393484039,-9.97474575264379,-13.6780730061461,-4.79653583218157,5.20340876487899,28.4835724879755
-9.63279441455891,-5.24303551260894,-5.5705707462565,-3.38645869502285,-5.74967392561724,-7.44465959200729,-5.22208554140478,22.3716787874582,4.56151589546353
-9.35870386365987,-4.59408800450899,-11.8001057359264,-8.14669538418576,-9.46681815836625,-16.4394659778769,-6.96595296549238,69.3767333332042,32.3338579334028
-3.94751822303189,-16.8617249289057,-3.30781457976531,-6.75339060058398,-6.6497050858154,-6.49710023682518,-12.7375622345544,46.5788643908396,36.7920759189175
-12.7882527369764,-12.5618219833705,-12.1551978054503,-7.13417050383286,-4.7278928744318,-4.50531419615541,-13.4435640665125,28.7029415743018,51.5865395833156
-5.59715855440171,-6.13953673977731,-3.05848615284264,-15.237707916928,-9.50572492704354,-8.93983152014483,-4.69149141168501,19.6407303618151,1.66621039567399
